aluno_exclusivo_rede_publica,aluno_id,companhia_domiciliar_id,ensino_fundamental_conclusao,ensino_medio_conclusao,escola_ensino_fundamental_id,escola_ensino_medio_id,estado_civil_id,ficou_tempo_sem_estudar,frequencia_acesso_internet_id,historico_caracterizacao_id,id,local_acesso_internet,mae_nivel_escolaridade_id,nome_escola_ensino_fundamental,nome_escola_ensino_medio,pai_nivel_escolaridade_id,possui_conhecimento_idiomas,possui_conhecimento_informatica,possui_necessidade_especial,qtd_filhos,qtd_pessoas_domicilio,quantidade_computadores,quantidade_netbooks,quantidade_notebooks,quantidade_smartphones,raca_id,razao_ausencia_educacional_id,renda_bruta_familiar,renda_per_capita,responsavel_financeir_trabalho_situacao_id,responsavel_financeiro_id,responsavel_financeiro_nivel_escolaridade_id,tempo_sem_estudar,tipo_area_residencial_id,tipo_imovel_residencial_id,tipo_servico_saude_id,trabalho_situacao_id
False,441833321681,7,0,2013.0,,1.0,6,1.0,3.0,23575.0,27033,DO TRABALHO,16,,desembargador silverio,15,True,1.0,False,1.0,4,0.0,0.0,0.0,0.0,1,11.0,660.0,0.27,17,12,16,0.0,5,6,,17
False,380026011505,7,0,2011.0,,1.0,6,1.0,3.0,48114.0,51352,Minha Residência,19,,Escola Estadual Alcides Wanderley,15,True,1.0,True,0.0,4,0.0,0.0,1.0,0.0,1,10.0,600.0,0.19,12,11,19,0.0,6,6,,8
False,471666334081,14,2005,2008.0,1.0,1.0,6,0.0,1.0,50964.0,54199,,15,Escola Estadual Doutor José Gonçalves de Medeiros,Escola Estadual Doutor José Gonçalves de Medeiros,15,False,1.0,False,0.0,2,0.0,0.0,1.0,0.0,1,,880.0,0.5,16,11,15,,5,6,3.0,8
False,407740043585,7,0,2012.0,,1.0,6,1.0,5.0,20700.0,24264,lan house,15,,Escola Estadual de Alvorada,16,True,1.0,False,0.0,4,0.0,0.0,1.0,0.0,3,11.0,750.0,0.30000000000000004,7,10,16,0.0,5,8,,9
False,405559724361,7,0,2013.0,,1.0,6,1.0,3.0,20245.0,23821,casa,16,,escola estadual francisco de assis bittencourt,14,True,1.0,False,0.0,3,0.0,0.0,1.0,0.0,1,11.0,960.0,0.51,12,10,14,0.0,5,9,,9
False,559489703949,7,2011,2016.0,1.0,1.0,6,0.0,2.0,74800.0,77954,Escola,17,Escola Estadual Professora Maria Nalva Xavier de Albuquerque,Colégio Estadual do Atheneu Norte-Riograndense,14,False,1.0,False,0.0,6,0.0,0.0,1.0,1.0,1,,1380.0,0.26,16,11,17,,5,6,3.0,17
False,544821341497,7,2001,2004.0,2.0,1.0,6,0.0,1.0,76203.0,79356,Em casa,15,Escola Estadual Dr. José Borges de Oliveira,Escola Estadual Professora Maria Arioene de Souza,15,False,1.0,False,1.0,6,0.0,0.0,1.0,1.0,1,,2900.0,0.55,10,10,15,,5,6,3.0,12
False,405063436865,10,0,2010.0,,1.0,7,1.0,2.0,19723.0,23321,da minha casa,12,,edgar barbosa,13,True,1.0,False,2.0,4,0.0,0.0,1.0,0.0,1,11.0,600.0,0.24,8,12,16,0.0,5,9,,8
True,268115969289,11,1994,1997.0,2.0,1.0,6,0.0,,6692.0,10448,,19,,,12,False,1.0,False,0.0,1,,,,,1,,900.0,1.45,6,12,16,,5,8,,6
False,441314729129,7,0,2011.0,,1.0,6,1.0,1.0,23356.0,26814, casa,15,,ESCOLA PROFESSOR ESTADUAL ANTONIO DANTAS ,12,True,1.0,True,0.0,4,1.0,0.0,0.0,0.0,1,11.0,150.0,0.06,18,10,12,0.0,5,6,,15
False,332318284853,8,2008,2012.0,1.0,1.0,6,0.0,1.0,10892.0,15236,minha residência,16,Instituto Ary Parreiras,"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte, Campus Natal - Central",21,True,1.0,False,0.0,4,1.0,0.0,0.0,1.0,1,,3000.0,1.21,12,10,21,,5,6,3.0,8
True,471002758665,12,2006,2009.0,3.0,3.0,6,1.0,,50948.0,54183,,20,Degrau Colégio e Curso,Complexo Educacional Santo André,16,True,1.0,True,0.0,1,,,,,1,,0.0,0.0,12,11,20,,5,8,,8
False,407374798293,10,0,2004.0,,1.0,6,1.0,1.0,20489.0,24065,casa,20,,IFRN,16,True,1.0,False,1.0,4,0.0,0.0,1.0,1.0,1,6.0,7000.0,2.81,10,18,16,4.0,5,7,,7
False,406022554273,8,0,2012.0,,1.0,6,1.0,3.0,20131.0,23707,lan house,15,,escola estadual juscelino kubitschek,12,True,1.0,False,0.0,2,0.0,0.0,0.0,0.0,1,11.0,650.0,0.52,10,14,15,0.0,6,6,,9
False,559539890325,11,1998,2001.0,1.0,1.0,6,0.0,1.0,74956.0,78110,,17,,,15,False,1.0,False,1.0,1,1.0,0.0,0.0,1.0,1,,937.0,1.06,12,12,16,,5,6,3.0,12
False,471178410981,10,1997,2000.0,1.0,1.0,7,0.0,1.0,45741.0,49008,casa,15,Escola Estadual Juscelino Kubitschek   ,Escola Estadual Juscelino Kubitschek  ,15,False,1.0,False,0.0,2,1.0,0.0,1.0,1.0,5,,1000.0,0.63,7,13,16,,6,6,3.0,8
False,413740103649,11,0,2003.0,,1.0,6,1.0,1.0,24427.0,27885,TRABALHO E CASA,18,,IFRN,16,True,1.0,False,0.0,1,0.0,0.0,1.0,1.0,5,11.0,2500.0,4.02,12,12,19,0.0,5,7,,12
False,405261394237,11,1995,1998.0,3.0,3.0,6,0.0,1.0,19729.0,23327,CASA,18,EDUCANDARIO SANTA TEREZINHA,COLEGIO OBJETIVO NATAL,18,True,1.0,False,1.0,1,1.0,0.0,1.0,1.0,3,,946.0,1.52,12,12,18,,5,6,2.0,12
True,471379156485,13,2005,2008.0,3.0,3.0,6,1.0,,50622.0,53857,,16,COLÉGIO IMACULADA CONCEIÇÃO,COLÉGIO IMACULADA CONCEIÇÃO,18,True,1.0,True,0.0,4,,,,,3,,4500.0,1.43,17,10,18,,5,7,,9
False,380636612413,14,2007,2011.0,2.0,1.0,6,1.0,1.0,12801.0,16902,domicilio,14,CEJA- Professora Creuza Bezerra ,CEJA- Professora Creuza Bezerra ,12,False,1.0,False,0.0,3,0.0,0.0,1.0,0.0,1,10.0,678.0,0.36,16,11,14,12.0,5,6,3.0,8
False,555025904617,12,2010,2013.0,4.0,1.0,6,0.0,1.0,75654.0,78807,,18,,,15,False,1.0,False,0.0,3,1.0,1.0,1.0,0.0,1,,2100.0,0.8,12,11,18,,5,8,3.0,8
False,268124333685,14,1999,2002.0,1.0,1.0,6,0.0,1.0,12708.0,16814,Casa,16,Centro Educacional Felinto Elísio,Centro Educacional Felinto Elísio,15,False,1.0,False,0.0,2,1.0,0.0,0.0,0.0,3,,1356.0,1.09,7,11,16,,5,9,3.0,12
False,407358069501,7,0,1997.0,,2.0,6,1.0,1.0,20379.0,23955,Casa das amigas,15,,Escola Estadual Professor Anísio Teixeira,15,True,1.0,False,0.0,6,0.0,0.0,1.0,0.0,1,10.0,1200.0,0.32,10,10,15,5.0,5,6,,8
False,416480837405,11,1992,1999.0,2.0,4.0,9,1.0,1.0,21728.0,25228,IFRN,15,Colégio Ferro Cardoso,Impacto Colégio e Curso.,15,True,1.0,False,0.0,1,0.0,0.0,0.0,1.0,3,7.0,450.0,0.51,8,12,16,180.0,5,6,3.0,8
False,338772810433,10,0,2005.0,,1.0,7,1.0,1.0,24527.0,27985,trabalho,16,,Escola Estadual profº Anisio teixeira,18,True,1.0,True,0.0,2,0.0,0.0,1.0,0.0,1,11.0,1094.6,0.88,17,12,16,0.0,5,9,,6
False,405869207013,7,0,1998.0,,1.0,6,1.0,1.0,20202.0,23778,casa,15,,CNEC,15,True,1.0,False,1.0,4,1.0,0.0,0.0,1.0,1,7.0,1300.0,0.52,12,12,19,12.0,5,6,,12
False,554367905465,13,2007,2010.0,3.0,3.0,6,0.0,1.0,74906.0,78060,,16,Salesiano São José,Overdose Colégio e Curso,16,True,1.0,False,0.0,3,0.0,0.0,1.0,1.0,3,,5000.0,1.8900000000000001,7,10,16,,5,6,1.0,8
False,471702579797,8,2008,2013.0,1.0,1.0,6,0.0,1.0,38182.0,41449,Casa,16,Escola Municipal São José,Escola Estadual Prof. Francisco de Assis D. Ribeiro,12,False,1.0,False,0.0,5,1.0,0.0,0.0,1.0,1,,725.0,0.18,10,11,16,,5,6,3.0,17
False,276265679125,10,2002,2005.0,1.0,1.0,7,0.0,1.0,6328.0,9969,Casa,16,Escola Estadual Professor Pedro Gurgel,Escola Estadual Estudante Ronald Néo Júnior,15,True,1.0,False,0.0,3,1.0,0.0,1.0,0.0,3,,80.0,0.03,8,12,19,,5,8,4.0,8
True,471468376709,14,2001,2001.0,3.0,3.0,6,1.0,,50621.0,53856,,18,Santa Teresinha,CDS,18,True,1.0,True,1.0,4,,,,,3,,5000.0,1.5899999999999999,12,11,18,,5,8,,8
False,277333533681,7,0,0.0,,,9,,,35449.0,38741,,16,,,15,True,1.0,False,0.0,4,0.0,0.0,0.0,0.0,1,,1500.0,0.6000000000000001,18,10,15,0.0,9,6,,18
False,392176690761,7,2009,2012.0,1.0,1.0,6,0.0,3.0,14222.0,18207,Lan house,15,Escola Municipal Dinarte de Medeiros Mariz,Escola Estadual José Lúcio Ribeiro,22,False,1.0,False,0.0,9,0.0,0.0,0.0,1.0,3,,1500.0,0.27,10,14,15,,6,6,3.0,8
False,277336321813,7,2004,2007.0,1.0,1.0,6,0.0,1.0,6325.0,9966,casa,15,Escola Municipal Gregório Batista de Morais,Escola Estadual Sebastião Gurgel,15,False,1.0,False,0.0,5,0.0,0.0,1.0,0.0,3,,1000.0,0.32,12,11,15,,6,6,3.0,9
False,547308355241,9,2006,2010.0,2.0,4.0,6,0.0,1.0,76518.0,79671,,15,,,13,False,1.0,False,0.0,6,0.0,1.0,1.0,1.0,3,,2400.0,0.45,10,14,13,,5,12,3.0,12
False,442173473785,10,0,1999.0,,1.0,6,1.0,1.0,23403.0,26861,CASA,12,,ESCOLA ESTADUAL JUSCELINO KUBITSCHEK,12,True,1.0,False,0.0,2,1.0,0.0,1.0,1.0,1,11.0,724.0,0.58,17,12,16,0.0,5,7,,17
False,470955360421,7,0,2014.0,,3.0,6,1.0,1.0,43746.0,47013,RESIDÊNCIA ,18,,COMPLEXO EDUCACIONAL SANTO ANDRE,17,True,1.0,True,0.0,3,1.0,0.0,0.0,0.0,3,11.0,724.0,0.31,12,11,18,0.0,5,6,,9
False,416793108189,7,2010,2013.0,1.0,1.0,6,0.0,1.0,22090.0,25561,Casa,13,Centro Educacional José Maria de Aguiar Filho,Escola Estadual Professor Gaspar,12,False,1.0,False,0.0,10,0.0,0.0,1.0,0.0,1,,796.0,0.13,7,11,13,,5,6,3.0,8
True,277350262473,11,1988,1999.0,2.0,1.0,9,0.0,,6841.0,10631,,14,,,13,False,1.0,False,2.0,2,,,,,5,,1200.0,0.96,6,12,16,,5,6,,6
False,441077737909,7,0,2006.0,,1.0,6,1.0,1.0,23443.0,26901,LANHOUSE ,12,,ESCOLA ESTADUAL MANOEL LUIS DE MARIA,12,True,1.0,False,0.0,6,0.0,0.0,0.0,0.0,3,11.0,362.0,0.1,18,11,12,0.0,6,6,,13
False,551036087725,8,2008,2011.0,1.0,1.0,6,0.0,1.0,76021.0,79174,Casa,20,Escola Municipal Belo Horizonte,Escola Estadual Professora Ocila Bezerril,15,False,1.0,False,0.0,4,0.0,0.0,1.0,1.0,3,,2964.4,0.84,10,11,20,,5,12,3.0,17
True,471697003533,7,2011,2014.0,3.0,3.0,6,1.0,,50927.0,54162,,18,Educandário Santa Terezinha,Degrau Colégio e Curso,16,True,1.0,True,0.0,3,,,,,3,,7000.0,2.96,10,10,16,,5,6,,9
False,547244228205,13,2003,2005.0,1.0,1.0,6,0.0,1.0,76195.0,79348,Trabalho,17,,,16,True,1.0,False,0.0,4,0.0,1.0,0.0,1.0,3,,7500.0,2.13,10,10,16,,5,6,3.0,6
False,405922181521,12,0,2009.0,,1.0,6,1.0,1.0,20193.0,23769,trabalho,17,,escola estadual professora creuza bezerra,15,True,1.0,False,0.0,3,0.0,0.0,0.0,1.0,3,6.0,1278.0,0.68,17,12,16,4.0,5,6,,6
False,473737916157,10,1996,1999.0,1.0,1.0,7,0.0,1.0,49566.0,52801,casa,13,Escola Municipal Inácio Felix de Melo,Escola Estadual Padre Sinval Laurentino,13,True,1.0,False,2.0,4,0.0,0.0,1.0,1.0,3,,3000.0,0.9500000000000001,12,12,20,,5,6,1.0,12
True,278189490205,10,2002,2005.0,2.0,1.0,6,1.0,,6958.0,10787,,17,,,16,True,1.0,False,1.0,3,,,,,3,10.0,3000.0,1.6099999999999999,6,13,20,12.0,5,8,,6
False,562612411789,12,2004,2009.0,1.0,3.0,6,0.0,1.0,75671.0,78824,,19,Instituto Ary Parreiras,Cade,15,False,,False,1.0,3,0.0,1.0,1.0,1.0,1,,937.0,0.35000000000000003,7,11,15,,5,6,3.0,8
True,472137528389,7,1995,2001.0,3.0,3.0,7,1.0,,51048.0,54283,,18,Bereiano,Hipócrates,18,True,1.0,True,0.0,5,,,,,3,,17.0,0.0,12,10,18,,5,7,,13
True,268545341617,7,2008,2011.0,2.0,1.0,6,0.0,,6928.0,10750,,17,,,15,True,1.0,False,0.0,4,,,,,2,,1244.0,0.5,6,10,15,,5,6,,8
False,404924030265,7,0,2005.0,,1.0,6,1.0,1.0,19692.0,23290,CASA,15,,ESCOLA ESTADUAL DR. JOSÉ FERNANDES DE MELLO,13,True,1.0,False,0.0,7,1.0,0.0,1.0,0.0,3,10.0,1500.0,0.34,18,10,13,3.0,5,6,,9
False,551730332593,10,2005,2008.0,4.0,1.0,7,0.0,1.0,76545.0,79698,Casa,20,Instituto Padre Ibiapina,Escola Estadual Padre Ibiapina,17,True,1.0,False,1.0,2,0.0,1.0,2.0,1.0,1,,1500.0,0.85,12,13,19,,5,8,3.0,8
False,273446877673,7,2000,2003.0,,,6,0.0,,,10676,,16,,,16,True,0.0,False,0.0,2,,,,,1,,1500.0,1.21,6,10,16,,5,7,,9
False,339823936197,10,1993,1996.0,1.0,1.0,8,0.0,1.0,11587.0,15869,casa,22,Esc.Est.Cap.Mor Galvão,Col.Com.Currais Novos,22,False,1.0,False,1.0,3,1.0,0.0,0.0,0.0,5,,678.0,0.36,17,13,18,,5,7,3.0,8
False,539850102141,10,1996,2006.0,1.0,1.0,7,1.0,1.0,75988.0,79141,CASA E TRABALHO,13,E.E.ANTONIO GOMES,E.E.FCº. DE A. BITTENCOURT,14,False,1.0,False,1.0,3,1.0,0.0,0.0,3.0,1,6.0,0.0,0.0,12,13,21,8.0,5,6,3.0,12
False,406931485305,8,0,2012.0,,1.0,6,1.0,2.0,20477.0,24053,na minha escola,15,,Escola Estadual Professor Eliah Maia do Rêgo,16,True,1.0,False,0.0,5,0.0,0.0,0.0,0.0,1,7.0,788.0,0.25,10,18,15,0.0,5,9,,9
True,310188881169,8,2008,2011.0,2.0,1.0,6,0.0,,6839.0,10627,,14,,,16,False,1.0,True,0.0,6,,,,,1,,715.0,0.19,8,10,16,,6,6,,7
False,409220541677,10,0,1993.0,,1.0,7,1.0,1.0,39961.0,43228,Residência,15,,Núcleo de Educação de Jovens e Adultos,12,True,1.0,False,1.0,3,1.0,1.0,0.0,1.0,3,6.0,3500.0,1.48,12,12,18,6.0,5,8,,12
False,406516053637,10,0,2000.0,,1.0,6,1.0,2.0,20515.0,24091,lan house,13,,E.E. presidente roosevelt,12,True,1.0,False,0.0,3,1.0,1.0,1.0,0.0,7,6.0,2800.0,1.5,12,12,16,1.0,5,6,,12
False,278261981637,10,1994,1997.0,,,7,1.0,,,9973,,16,,,20,True,1.0,False,0.0,2,,,,,3,6.0,2300.0,1.85,6,13,19,312.0,5,8,,6
False,548058362749,7,2012,2015.0,1.0,1.0,6,0.0,1.0,77110.0,80259,Minha Residência,16,Escola Municipal Manoel Alves Bezerra,Escola Estadual Monsenhor Honório,15,False,1.0,False,0.0,4,0.0,0.0,1.0,2.0,1,,500.0,0.13,8,10,15,,6,6,3.0,8
False,548802793993,7,2005,2008.0,1.0,1.0,6,0.0,1.0,69017.0,72171,casa,14,Escola Estadual Epifanio Duarte Coutinho,Escola estadual 26 de Março,14,False,1.0,False,0.0,4,0.0,0.0,1.0,2.0,3,,3957.0,1.12,12,11,15,,6,6,3.0,17
False,338362955029,7,2003,2005.0,1.0,4.0,7,0.0,1.0,19229.0,22890,Residência,16,Escola Estadual Ferreira Pinto,Integração Colégio e Curso,17,True,1.0,False,0.0,4,0.0,0.0,1.0,1.0,3,,900.0,0.36,12,11,16,,5,6,2.0,12
False,405434258421,7,0,2008.0,,1.0,6,1.0,2.0,20252.0,23828,Residência,17,,FRANCISCO DE ASSIS BITTENCURT,15,True,1.0,True,0.0,8,0.0,0.0,1.0,1.0,1,11.0,1500.0,0.30000000000000004,10,11,17,0.0,5,6,,6
True,311139634181,7,2008,2011.0,2.0,1.0,6,0.0,,6919.0,10739,,18,,,19,False,0.0,False,,4,,,,,1,,4000.0,1.6099999999999999,6,11,18,,5,6,,9
False,336475389665,14,1990,1994.0,1.0,1.0,6,0.0,1.0,12862.0,16960,em casa,13,Escola Municipal Walter Duarte Pereira,Esocala Estadual João Tibúrcio,12,False,1.0,False,0.0,4,0.0,1.0,1.0,0.0,1,,1340.0,0.54,16,11,13,,5,8,4.0,12
False,406284638681,7,2005,2009.0,1.0,1.0,6,1.0,1.0,20209.0,23785,Casa,16,Escola Estadual Capitão Mor Galvão,Escola Estadual Tristão de Barros,15,False,1.0,False,0.0,4,1.0,0.0,1.0,0.0,3,10.0,1400.0,0.56,17,10,15,12.0,5,6,3.0,9
False,555145794293,7,2012,2015.0,1.0,1.0,6,0.0,1.0,75104.0,78257,Vizinhos,15,Escola Municipal Nossa Senhora do Perpétuo Socorro,Escola Estadual Edmundo Neves do Nascimento,15,False,1.0,False,0.0,3,0.0,0.0,0.0,1.0,1,,937.0,0.35000000000000003,10,11,15,,5,6,3.0,8
False,414760559961,10,0,2004.0,,1.0,7,1.0,1.0,24454.0,27912,casa,19,,Escola de Ensino Fundamental e Médio Nazaré Guerra,16,True,1.0,True,0.0,2,0.0,1.0,1.0,0.0,7,11.0,3000.0,2.41,12,13,20,0.0,5,8,,9
False,463340971929,10,1991,1994.0,3.0,3.0,8,0.0,1.0,34463.0,37793,Em casa e no Trabalho,16,Dinâmico Colégio e Curso,Dinâmico colégio e Curso,15,True,1.0,False,5.0,6,1.0,0.0,2.0,0.0,2,,5000.0,0.9500000000000001,12,12,20,,5,8,3.0,12
False,405339461933,10,0,2001.0,,4.0,7,1.0,3.0,19745.0,23343,CASA DOS PAIS,15,,COLEGIO E CURSO FERRO CARDOSO,15,True,1.0,False,2.0,4,2.0,1.0,1.0,0.0,3,10.0,2200.0,0.88,12,12,18,6.0,5,6,,12
False,441133500549,7,0,1998.0,,1.0,6,1.0,3.0,23435.0,26893,Em lan house,12,,Escola Estadual Aristófanes Fernandes,12,True,1.0,True,0.0,3,0.0,0.0,0.0,0.0,1,11.0,2100.0,1.13,10,10,12,0.0,5,6,,12
False,405777198657,7,0,2000.0,,1.0,6,1.0,1.0,20452.0,24028,TRABALHO E RESIDÊNCIA,12,,ESCOLA ESTADUAL JERÔNIMO ROSADO,12,True,1.0,True,0.0,5,0.0,0.0,1.0,0.0,7,11.0,2300.0,0.74,17,12,18,0.0,6,6,,6
True,275763815365,7,1999,2002.0,2.0,1.0,6,0.0,,6907.0,10722,,15,,,15,False,1.0,False,0.0,4,,,,,1,,622.0,0.25,7,10,15,,5,6,,8
True,472346638289,14,2006,2011.0,1.0,1.0,6,1.0,,49854.0,53089,,15,Escola Municipal Padre Joaquim Félix,Escola Agrícola de Jundiaí,15,True,1.0,True,0.0,3,,,,,1,,2000.0,0.85,16,11,15,,5,6,,12
True,273862309341,7,1996,1999.0,2.0,1.0,6,1.0,,6914.0,10733,,16,,,17,False,1.0,False,0.0,7,,,,,1,7.0,2000.0,0.46,7,10,17,136.0,5,6,,6
False,332203971441,14,2009,2012.0,1.0,1.0,6,0.0,1.0,10010.0,14460,Casa,16,Escola Municipal Antônio Severiano,Escola Estadual Berilo Wanderley,16,False,0.0,False,0.0,4,1.0,0.0,0.0,0.0,1,,800.0,0.32,8,10,16,,5,6,3.0,8
False,547729363173,10,1999,2001.0,1.0,1.0,7,0.0,1.0,76360.0,79513,CASA,15,Escola Municipal Doutor Eloy de Souza,Escola Estadual Pedro II,12,True,1.0,False,0.0,2,0.0,1.0,0.0,0.0,3,,400.0,0.23,13,13,19,,6,6,3.0,8
False,276973864653,7,0,2004.0,,1.0,6,1.0,1.0,39698.0,42965,CASA,15,,ATHENEU NORTERIOGRANDENSE,12,True,1.0,False,0.0,5,0.0,0.0,1.0,0.0,3,11.0,720.0,0.18,10,11,15,0.0,5,6,,12
False,551972900077,7,2009,2012.0,1.0,1.0,6,0.0,1.0,76122.0,79275,casa,16,Escola Estadual João Soares da Silva,Escola Estadual João Soares da Silva,12,False,0.0,False,0.0,6,1.0,0.0,1.0,3.0,1,,1422.37,0.27,12,11,16,,5,6,3.0,8
False,549034208949,7,2006,2009.0,1.0,1.0,6,0.0,1.0,76003.0,79156,,17,,,16,True,1.0,False,0.0,3,0.0,0.0,1.0,1.0,3,,0.0,0.0,18,11,17,,5,6,3.0,17
False,462585388157,7,0,0.0,,,9,,,37229.0,40521,,20,,,20,True,1.0,False,0.0,5,0.0,0.0,0.0,0.0,3,,15000.0,4.82,17,10,20,0.0,9,6,,18
False,414557026325,8,1995,1998.0,1.0,1.0,6,1.0,1.0,24565.0,28023,CASA,12,,AMPHILÓQUIO CAMARA,15,True,1.0,False,0.0,5,0.0,0.0,0.0,1.0,1,11.0,1224.0,0.31,10,16,12,1.0,5,6,3.0,8
False,416483625537,7,0,2007.0,,1.0,6,1.0,1.0,39734.0,43001,Casa,15,,Escola Estadual Paulo Pinheiro de Viveiros,16,True,1.0,True,0.0,4,1.0,0.0,1.0,0.0,2,10.0,2000.0,0.63,12,10,16,1.0,5,6,,8
False,414384162141,10,1997,2001.0,4.0,4.0,7,0.0,1.0,21370.0,24879,Casa,16,EE Fidelino Figueiredo,Colégio Claretiano,18,False,1.0,False,0.0,2,0.0,1.0,0.0,1.0,1,,1980.0,1.5899999999999999,12,12,18,,5,12,1.0,12
False,471777859361,9,2006,2009.0,2.0,3.0,6,0.0,1.0,45761.0,49028,Casa,16,,,16,False,1.0,False,0.0,3,0.0,0.0,1.0,1.0,1,,1200.0,0.51,12,11,16,,5,6,3.0,12
False,463628149525,10,0,0.0,,,9,,,36894.0,40186,,15,,,13,True,1.0,False,0.0,3,0.0,0.0,0.0,0.0,1,,1000.0,0.54,17,13,16,0.0,9,12,,18
False,414715949849,7,0,2003.0,,4.0,6,1.0,2.0,24430.0,27888,computador,14,,executivo,16,True,1.0,True,0.0,3,1.0,0.0,1.0,1.0,7,10.0,6000.0,3.22,10,10,16,6.0,5,6,,8
False,547419880521,10,1997,2000.0,1.0,1.0,7,0.0,1.0,75953.0,79106,casa,12,Walfredo Gurgel,Amaro Cavalcante,12,False,1.0,False,1.0,3,0.0,0.0,1.0,1.0,1,,4000.0,1.52,17,13,20,,5,8,1.0,17
False,272864158085,12,2005,2008.0,2.0,1.0,7,0.0,1.0,6698.0,10456,escola e casa,15,,,12,False,1.0,False,0.0,3,0.0,0.0,1.0,2.0,1,,1500.0,0.8,10,12,12,,5,6,3.0,17
False,561084515453,10,2005,2008.0,3.0,1.0,7,0.0,1.0,75332.0,78485,minha residência,15,Instituto Nossa Senhora do Perpétuo Socorro,Escola Estadual Sebastião Gurgel,15,False,1.0,False,1.0,3,1.0,0.0,0.0,2.0,3,,968.0,0.37,17,13,14,,5,9,3.0,8
False,547235863809,7,2006,2009.0,1.0,1.0,6,0.0,1.0,75845.0,78998,Casa,15,Escola Municipal Profª Adele de Oliveira,Escola Estadual Inteventor Ubaldo Bezerra de Melo,15,True,1.0,False,0.0,3,2.0,0.0,1.0,1.0,1,,1000.0,0.38,7,10,15,,5,7,3.0,8
False,372403258617,14,2004,2007.0,1.0,1.0,6,0.0,2.0,13122.0,17181,lan house,17,Escola estadual Alda Marinho,Floca,22,True,1.0,False,0.0,2,0.0,0.0,0.0,1.0,1,,776.0,0.62,17,12,19,,5,6,3.0,6
False,310367321617,7,2004,2007.0,,,6,0.0,,,10629,,17,,,16,True,1.0,False,0.0,4,,,,,2,,622.0,0.25,6,10,16,,5,6,,8
False,441069373513,8,0,2007.0,,3.0,6,1.0,1.0,23500.0,26958,"CASA, TRABALHO",17,,BATISTA BEREIANO,15,True,1.0,True,0.0,3,1.0,0.0,0.0,1.0,3,11.0,3000.0,1.6099999999999999,10,14,15,0.0,5,6,,6
False,539783186973,14,1998,2006.0,4.0,3.0,6,1.0,1.0,75945.0,79098,Residência,16,Colégio dinâmico,Colégio encanto,15,False,1.0,False,1.0,4,1.0,1.0,1.0,1.0,5,8.0,6000.0,1.7000000000000002,10,10,15,48.0,5,6,3.0,12
False,547322295901,7,2009,2012.0,2.0,3.0,6,0.0,1.0,68800.0,71954,casa,15,,cdf colegio e curso,15,False,1.0,False,0.0,4,0.0,0.0,1.0,1.0,3,,2500.0,0.71,10,10,15,,5,7,3.0,8
False,380505570209,7,0,0.0,,,9,,,36558.0,39850,,15,,,16,True,1.0,False,2.0,8,0.0,0.0,0.0,0.0,7,,1500.0,0.30000000000000004,6,10,16,0.0,9,6,,18
True,275682959537,10,2006,2009.0,2.0,1.0,7,0.0,,6331.0,9974,,14,,,13,False,1.0,False,0.0,2,,,,,2,,940.0,0.76,6,12,19,,5,6,,6
False,554629989873,14,2011,2014.0,1.0,1.0,6,0.0,1.0,74931.0,78085,SMARTPHONE,17,ESCOLA MUNICIPAL PROFESSOR SEVERINO BEZERRA DE MELO,ESCOLA ESTADUAL PROFESSOR FRANCISCO BARBOSA,15,False,0.0,False,0.0,8,0.0,0.0,0.0,1.0,3,,2330.0,0.33,17,10,15,,6,6,3.0,17
False,444688368849,7,0,2003.0,,2.0,6,1.0,3.0,23349.0,26807,Casa,15,,Escola Estadual Professor Antônio Dantas,15,True,1.0,False,0.0,5,0.0,0.0,1.0,0.0,3,11.0,1448.0,0.47000000000000003,10,10,15,0.0,5,6,,8
True,310091296549,7,2008,2011.0,2.0,1.0,6,0.0,,6773.0,10541,,15,,,22,False,1.0,False,1.0,3,,,,,2,,120.0,0.06,6,18,15,,6,6,,8
False,405484444797,10,0,2010.0,,1.0,7,1.0,1.0,20456.0,24032,CASA,18,,ESCOLA ESTADUAL PROFESSOR ALFREDO SIMONET,14,True,1.0,False,0.0,2,0.0,1.0,0.0,0.0,7,11.0,1900.0,1.53,17,12,16,0.0,5,7,,17
False,405593181945,7,0,2011.0,,1.0,6,1.0,6.0,20240.0,23816,Lan hause,15,,Escola estadual francisco de assis bittencurt,15,True,1.0,False,0.0,3,0.0,0.0,0.0,0.0,1,11.0,678.0,0.36,7,10,15,0.0,5,6,,7
False,572694297101,8,2011,2014.0,3.0,3.0,6,0.0,1.0,76858.0,80008,casa,15,Institudo Gurilândia,Facex,18,True,1.0,False,1.0,6,1.0,1.0,1.0,5.0,1,,5000.0,0.89,17,10,18,,5,6,3.0,8
False,545236773165,14,2012,2015.0,1.0,1.0,6,0.0,1.0,75957.0,79110,CASA,16,INSTITUTO VIVALDO PEREIRA,TRISTÃO DE BARROS,22,False,,False,0.0,3,1.0,0.0,0.0,1.0,3,,1500.0,0.5700000000000001,12,11,16,,5,7,3.0,8
False,547107609737,12,2010,2013.0,1.0,1.0,6,0.0,1.0,76279.0,79432,Wifi do vizinho,12,Municipal Manoel Alves Bezerra,Estadual monsenhor  Honório,15,True,1.0,False,0.0,3,0.0,1.0,1.0,1.0,3,,120000.0,45.45,10,10,13,,6,9,3.0,17
